"[first_name] ערב טוב, ""[challenge_name]"" התחיל היום! חבר את המשקל וסנכרן את משקלך שבועיים ברציפות כדי לשמור על אורח חיים בריא"
"[first_name] ערב טוב, אתגר ""[challenge_name]"" התחיל היום! אנו סומכים עליך שתהיה פעיל ותשמור על המשקל במשך [weeks_maintain_weight] שבועות"
"[first_name], עשית זאת ועוד מוקדם מהצפוי - עמדת ביעד השבועי. מזל טוב!"
"[first_name], פינוק קטן כמו קוביית שוקולד מריר, יסייע לך להישאר בדרך הנכונה, לדבוק בדיאטה ולהשיג את היעדים שלך. מגיע לך להתפנק מידי פעם :)"
"[first_name], צאי לקנות קפה ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו לך "
"[first_name], צא להליכה ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו להיום "
"[first_name], צא להליכה ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו לך. סומכים עליך שתעשה זאת!  "
"[first_name], צא להליכה בזהירות ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו לך. סומכים עליך שתעשה זאת!  "
"[first_name], צא להליכת בוקר ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו. סומכים עליך שתעשה זאת!  "
"[first_name], צא להליכת בוקר ב[location_Name] ברחוב [location_address] ותשיג את היעד היומי של [activity_goal] דק' פעילות. סומכים עליך שתעשה זאת!"
"[first_name], קח מטריה וצא ב [slot_start_time] להליכה ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו להיום "
"[first_name], קח מטריה וצא ב [slot_start_time] לקנות קפה ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו להיום "
"[first_name], קח מטריה וצא ב [slot_start_time] לקנות קפה ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו לך. סומכים עליך שתעשה זאת!  "
"[first_name], קח מטריה וצא להליכה נמרצת ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו לך. סומכים עליך שתעשה זאת!  "
"[first_name], קח מטריה וצא להליכת בוקר ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו. סומכים עליך שתעשה זאת!  "
"[first_name], קח מטריה וצא להליכת בוקר ב[location_Name] ברחוב [location_address] ותשיג את היעד היומי של [activity_goal] דק' פעילות. סומכים עליך שתעשה זאת!"
"[first_name], קח מטריה וצא לקנות קפה ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו להיום "
"[first_name], קח מטריה וצא לקנות קפה ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו לך. סומכים עליך שתעשה זאת!  "
"[first_name], קל יותר להגיע ליעד השבועי כשמתכננים מראש מסלול ושעה נוחה ביום לפעילות. יעד השבועהוא: [current_weekly_goal] דק'"
"[first_name], קצת מטפטף בחוץ אז קח מטריה וצא ב [slot_start_time] להליכה ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו להיום "
"[first_name], קצת מטפטף בחוץ אז קח מטריה וצא ב [slot_start_time] לטיול בוקר ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו "
"[first_name], קצת מטפטף בחוץ אז קח מטריה וצא ב [slot_start_time] לטיול בוקר ב[location_Name] ברחוב [location_address] ותשיג את היעד היומי של [activity_goal] דק' פעילות"
"[first_name], קצת מטפטף בחוץ אז קח מטריה וצא ב [slot_start_time] לקנות קפה ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו "
"[first_name], קצת מטפטף בחוץ אז קח מטריה וצא ב [slot_start_time] לקנות קפה ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו להיום "
"[first_name], קצת מטפטף בחוץ אז קח מטריה וצא ב [slot_start_time] לקנות קפה ב[location_Name] ברחוב [location_address] ותשיג את היעד היומי של [activity_goal] דק' פעילות :)"
"[first_name], קצת מטפטף בחוץ אז קח מטריה וצא להליכה ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו לך "
"[first_name], קצת מטפטף בחוץ אז קח מטריה וצא להליכת בוקר ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו "
"[first_name], קצת מטפטף בחוץ אז קח מטריה וצא להליכת בוקר ב[location_Name] ברחוב [location_address] ותשיג את היעד היומי של [activity_goal] דק' פעילות"
"[first_name], קצת מטפטף בחוץ אז קח מטריה וצא לקנות קפה ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו "
"[first_name], קצת מטפטף בחוץ אז קח מטריה וצא לקנות קפה ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו להיום "
"[first_name], קצת מטפטף בחוץ אז קח מטריה וצא לקנות קפה ב[location_Name] ברחוב [location_address] ותשיג את היעד היומי של [activity_goal] דק' פעילות"
"[first_name], קר בחוץ אז תתלבש חם וצא ב [slot_start_time] להתחמם ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו לך. סומכים עליך שתעשה זאת! "
"[first_name], קר בחוץ אז תתלבש חם וצא ב [slot_start_time] לקנות קפה ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו לך. סומכים עליך שתעשה זאת!  "
"[first_name], קר בחוץ אז תתלבש חם וצא להליכה ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו לך. סומכים עליך שתעשה זאת!  "
"[first_name], קר בחוץ אז תתלבש חם וצא לקנות קפה ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו לך. סומכים עליך שתעשה זאת!  "
"[first_name], קר בחוץ אז תתלבש חם וצא לקנות קפה ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו. סומכים עליך שתעשה זאת!  "
"[first_name], קר בחוץ אז תתלבש חם וצא לקנות קפה ב[location_Name] ברחוב [location_address] ותשיג את היעד היומי של [activity_goal] דק' פעילות. סומכים עליך שתעשה זאת!"
"[first_name], קר מאוד בחוץ אז תתלבש חם וצא ב [slot_start_time] לטיול בוקר ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו. סומכים עליך שתעשה זאת!  "
"[first_name], קר מאוד בחוץ אז תתלבש חם וצא ב [slot_start_time] לטיול בוקר ב[location_Name] ברחוב [location_address] ותשיג את היעד היומי של [activity_goal] דק' פעילות. סומכים עליך שתעשה זאת!"
"[first_name], קר מאוד בחוץ אז תתלבש חם וצא ב [slot_start_time] לקנות קפה ב[location_Name] ברחוב [location_address] ותשיג את [[X]] דק' הפעילות שנותרו. סומכים עליך שתעשה זאת!  "
"[first_name], קר מאוד בחוץ אז תתלבש חם וצא ב [slot_start_time] לקנות קפה ב[location_Name] ברחוב [location_address] ותשיג את היעד היומי של [activity_goal] דק' פעילות. סומכים עליך שתעשה זאת!"
"[first_name], רוצה להיות אחד המובילים בראש לוח התוצאות של הפעילות השבועית? זה הזמן שלך עכשיו! [days_left], אז בוא נבצע יותר פעילות ונשמור על בריאותך :)"
"[first_name] רק עוד [[X]] דק' פעילות והגעת ליעד היומי, עוד מאמץ קטן!"
"[first_name], רק עוד [[X]] דק' פעילות והגעת ליעד היומי, קמים ויוצאים לסיבוב קצר!"
"[first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות והיומן שלך גילה לנו שיש לך זמן פנוי ב [slot_start_time]. שנצא להתרעננות? "
"[first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות והיומן שלך גילה לנו שיש לך זמן פנוי ב [slot_start_time], שנצא לסיבוב? "
"[first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות וראינו שהיומן שלך פנוי ב [slot_start_time], שנצא ונעשה קצת פעילות גופנית בריאה? "
"[first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות וראינו שהיומן שלך פנוי ב [slot_start_time]. שנצא לסיבוב? "
"[first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן פנוי ב [slot_start_time]. אולי נצא לסיבוב?"
"[first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן פנוי ב [slot_start_time]. אולי תעבור לנעליים נוחות ותצא קצת החוצה?"
"[first_name], רק רצינו להזכיר כי נותרו לך [[X]] דק' פעילות וראינו שיש לך זמן פנוי ב [slot_start_time]. בהצלחה! "
